service_request_id,service_request_number,customer_id,account_id,institution_id,branch_id,created_date,request_type,priority,sla_target_hours,resolution_hours,sla_breached_flag,request_status,request_channel
6279,SR-00006279,667,1375,3,102,2024-05-24,Account Maintenance,High,24,8.7,False,Resolved,Phone
6280,SR-00006280,82,175,3,111,2024-12-23,Account Maintenance,High,24,25.2,True,Resolved,Email
6281,SR-00006281,3040,6207,5,171,2025-01-29,Investment Inquiry,Medium,48,27.1,False,Escalated,Email
6282,SR-00006282,3032,6189,2,61,2025-12-02,Mortgage Inquiry,Low,72,24.9,False,Resolved,Mobile App
6283,SR-00006283,6363,13072,1,8,2025-12-09,Dispute,Medium,48,39.0,False,Escalated,Mobile App
6284,SR-00006284,152,316,1,16,2024-04-01,Account Maintenance,High,24,54.0,True,Resolved,Mobile App
6285,SR-00006285,3595,7333,5,183,2025-02-26,Complaint,Low,72,56.6,False,Resolved,Phone
6286,SR-00006286,902,1854,6,225,2024-01-31,Complaint,Low,72,42.1,False,Resolved,Branch
6287,SR-00006287,6482,13315,2,70,2023-07-04,Card Replacement,Medium,48,86.1,True,Closed Without Resolution,Phone
6288,SR-00006288,3156,6447,2,84,2025-07-18,Fraud Support,Low,72,105.9,True,Resolved,Online Banking
6289,SR-00006289,6204,12766,4,169,2024-04-27,Mortgage Inquiry,Medium,48,66.4,True,Resolved,Phone
6290,SR-00006290,6653,13671,1,3,2024-09-05,Complaint,Low,72,157.2,True,Resolved,Online Banking
6291,SR-00006291,3043,6214,4,152,2025-04-23,Card Replacement,High,24,23.4,False,Resolved,Branch
6292,SR-00006292,6232,12821,6,226,2023-12-20,Card Replacement,Medium,48,7.7,False,Resolved,Mobile App
6293,SR-00006293,6812,13979,1,25,2024-11-23,Complaint,Low,72,65.4,False,Resolved,Phone
6294,SR-00006294,3886,7948,2,53,2024-07-14,Card Replacement,Medium,48,29.0,False,Escalated,Email
6295,SR-00006295,2817,5743,3,120,2025-09-17,Investment Inquiry,Low,72,29.6,False,Closed Without Resolution,Online Banking
6296,SR-00006296,3971,8129,1,44,2024-06-22,Mortgage Inquiry,Low,72,62.0,False,Resolved,Phone
6297,SR-00006297,4320,8830,2,54,2025-01-29,Investment Inquiry,Low,72,59.8,False,Resolved,Branch
6298,SR-00006298,6713,13784,4,148,2025-06-08,Account Maintenance,Low,72,76.4,True,Resolved,Online Banking
6299,SR-00006299,6650,13667,2,89,2023-03-22,Account Maintenance,Medium,48,10.1,False,Resolved,Phone
6300,SR-00006300,2437,4970,4,159,2024-09-04,Mortgage Inquiry,Medium,48,100.2,True,Resolved,Phone
6301,SR-00006301,4137,8467,2,83,2024-12-28,Complaint,Medium,48,75.0,True,Resolved,Mobile App
6302,SR-00006302,1564,3206,4,168,2025-07-28,Dispute,Medium,48,108.2,True,Escalated,Online Banking
6303,SR-00006303,6706,13772,4,131,2023-11-22,Digital Banking Support,Medium,48,20.4,False,Open,Phone
6304,SR-00006304,4942,10138,3,127,2025-12-05,Card Replacement,Low,72,95.7,True,Resolved,Phone
6305,SR-00006305,6438,13222,3,95,2025-03-27,Account Maintenance,Low,72,56.1,False,Escalated,Branch
6306,SR-00006306,6095,12531,6,221,2024-03-12,Card Replacement,Low,72,44.4,False,Resolved,Phone
6307,SR-00006307,6237,12834,4,134,2023-06-11,Complaint,Low,72,47.1,False,Resolved,Phone
6308,SR-00006308,5446,11182,1,21,2023-06-19,Digital Banking Support,Medium,48,33.4,False,Resolved,Branch
6309,SR-00006309,5406,11101,1,44,2023-06-14,Account Maintenance,Medium,48,70.6,True,Resolved,Phone
6310,SR-00006310,4390,8981,2,80,2025-05-23,Dispute,Low,72,41.5,False,Resolved,Branch
6311,SR-00006311,2155,4405,2,69,2024-04-22,Investment Inquiry,Medium,48,73.5,True,Resolved,Branch
6312,SR-00006312,4261,8715,2,48,2024-02-21,Account Maintenance,Low,72,15.9,False,Resolved,Online Banking
6313,SR-00006313,5463,11217,1,24,2025-07-18,Dispute,Low,72,57.8,False,Resolved,Mobile App
6314,SR-00006314,3655,7460,5,199,2023-12-30,Account Maintenance,Low,72,63.6,False,Resolved,Phone
6315,SR-00006315,557,1138,1,37,2024-10-12,Dispute,Medium,48,46.0,False,Escalated,Mobile App
6316,SR-00006316,2661,5416,5,203,2025-08-11,Complaint,Low,72,28.7,False,Resolved,Branch
6317,SR-00006317,3169,6475,3,102,2025-05-31,Digital Banking Support,Low,72,53.5,False,Closed Without Resolution,Mobile App
6318,SR-00006318,1572,3221,1,30,2025-01-22,Mortgage Inquiry,High,24,13.5,False,Resolved,Phone
6319,SR-00006319,6321,12986,2,57,2025-11-01,Account Maintenance,High,24,16.7,False,Open,Branch
6320,SR-00006320,689,1415,4,161,2024-01-08,Account Maintenance,Medium,48,47.8,False,Resolved,Mobile App
6321,SR-00006321,1155,2372,1,23,2024-02-18,Dispute,Low,72,22.7,False,Resolved,Online Banking
6322,SR-00006322,5921,12172,3,107,2024-06-16,Investment Inquiry,Medium,48,63.9,True,Closed Without Resolution,Phone
6323,SR-00006323,1477,3025,3,92,2024-07-07,Digital Banking Support,Low,72,71.7,False,Resolved,Branch
6324,SR-00006324,3753,7666,5,174,2025-03-08,Digital Banking Support,Low,72,33.4,False,Escalated,Phone
6325,SR-00006325,4883,10018,6,212,2025-12-21,Digital Banking Support,Low,72,38.8,False,Resolved,Mobile App
6326,SR-00006326,6517,13387,4,151,2025-07-21,Dispute,Medium,48,86.7,True,Resolved,Branch
6327,SR-00006327,2086,4260,4,131,2024-05-20,Fraud Support,Medium,48,47.5,False,Resolved,Mobile App
6328,SR-00006328,1226,2518,5,206,2024-01-09,Fraud Support,Medium,48,34.2,False,Resolved,Phone
6329,SR-00006329,5183,10642,5,198,2024-03-22,Mortgage Inquiry,Low,72,80.6,True,Resolved,Online Banking
6330,SR-00006330,4438,9087,5,174,2025-09-29,Account Maintenance,Low,72,51.6,False,Open,Mobile App
6331,SR-00006331,2793,5696,5,192,2023-09-05,Investment Inquiry,High,24,14.2,False,Resolved,Mobile App
6332,SR-00006332,448,926,3,107,2024-11-04,Card Replacement,Low,72,127.0,True,Resolved,Mobile App
6333,SR-00006333,3523,7192,5,205,2023-06-19,Digital Banking Support,Medium,48,60.1,True,Resolved,Phone
6334,SR-00006334,5460,11214,4,148,2023-04-07,Card Replacement,Medium,48,33.7,False,Resolved,Phone
6335,SR-00006335,6273,12894,4,141,2023-04-07,Digital Banking Support,Low,72,17.1,False,Resolved,Branch
6336,SR-00006336,6173,12702,2,74,2025-10-09,Dispute,Medium,48,84.8,True,Resolved,Online Banking
6337,SR-00006337,6435,13216,5,182,2023-07-29,Account Maintenance,Low,72,34.9,False,Resolved,Email
6338,SR-00006338,3593,7329,4,145,2023-01-25,Dispute,High,24,43.8,True,Resolved,Email
6339,SR-00006339,3348,6836,4,148,2023-02-18,Digital Banking Support,High,24,14.2,False,Resolved,Online Banking
6340,SR-00006340,4692,9614,1,1,2023-12-16,Digital Banking Support,Medium,48,26.8,False,Resolved,Phone
6341,SR-00006341,3016,6160,1,44,2025-05-30,Dispute,Low,72,83.6,True,Resolved,Mobile App
6342,SR-00006342,2316,4724,2,64,2023-06-23,Account Maintenance,Low,72,31.6,False,Resolved,Mobile App
6343,SR-00006343,4706,9639,1,28,2025-12-02,Account Maintenance,Medium,48,12.0,False,Resolved,Mobile App
6344,SR-00006344,396,823,1,8,2023-11-24,Dispute,Low,72,35.8,False,Resolved,Online Banking
6345,SR-00006345,5504,11299,2,78,2024-12-22,Mortgage Inquiry,Low,72,95.9,True,Resolved,Email
6346,SR-00006346,1766,3610,2,77,2024-01-09,Digital Banking Support,Medium,48,35.7,False,Resolved,Online Banking
6347,SR-00006347,1285,2650,3,119,2024-02-06,Complaint,High,24,7.6,False,Resolved,Mobile App
6348,SR-00006348,5888,12093,2,56,2024-10-27,Account Maintenance,Low,72,40.7,False,Resolved,Online Banking
6349,SR-00006349,5595,11475,1,5,2025-01-14,Card Replacement,Medium,48,19.7,False,Escalated,Online Banking
6350,SR-00006350,1725,3524,1,19,2023-07-04,Account Maintenance,High,24,36.1,True,Escalated,Branch
6351,SR-00006351,957,1962,5,207,2024-09-15,Account Maintenance,High,24,6.0,False,Resolved,Branch
6352,SR-00006352,4608,9441,3,130,2023-09-09,Account Maintenance,Low,72,80.8,True,Resolved,Mobile App
6353,SR-00006353,3944,8067,4,157,2025-08-28,Mortgage Inquiry,Low,72,93.3,True,Resolved,Branch
6354,SR-00006354,896,1844,3,127,2023-07-20,Card Replacement,Medium,48,13.2,False,Open,Phone
6355,SR-00006355,3147,6426,5,191,2023-02-19,Dispute,Medium,48,21.7,False,Resolved,Branch
6356,SR-00006356,2115,4324,3,99,2025-06-11,Digital Banking Support,Medium,48,23.4,False,Escalated,Email
6357,SR-00006357,5067,10393,5,173,2023-07-28,Complaint,Medium,48,13.1,False,Resolved,Mobile App
6358,SR-00006358,1009,2066,6,218,2025-05-17,Card Replacement,Medium,48,16.9,False,Closed Without Resolution,Phone
6359,SR-00006359,19,42,4,140,2024-03-12,Dispute,Low,72,55.2,False,Resolved,Email
6360,SR-00006360,518,1060,3,129,2023-02-03,Dispute,Medium,48,178.3,True,Escalated,Branch
6361,SR-00006361,1282,2644,4,150,2025-11-01,Investment Inquiry,Low,72,27.6,False,Resolved,Online Banking
6362,SR-00006362,4565,9355,1,35,2024-01-09,Complaint,Urgent,8,1.2,False,Resolved,Mobile App
6363,SR-00006363,1981,4057,2,88,2024-02-26,Dispute,Medium,48,25.3,False,Resolved,Email
6364,SR-00006364,2874,5855,5,178,2024-10-13,Digital Banking Support,Medium,48,69.2,True,Resolved,Branch
6365,SR-00006365,3233,6615,2,48,2025-06-23,Digital Banking Support,Low,72,79.5,True,Resolved,Phone
6366,SR-00006366,6128,12605,3,126,2023-11-10,Account Maintenance,Urgent,8,6.1,False,Resolved,Phone
6367,SR-00006367,5496,11285,1,24,2025-03-20,Account Maintenance,Medium,48,42.9,False,Resolved,Mobile App
6368,SR-00006368,4901,10049,5,203,2025-11-04,Fraud Support,Low,72,52.9,False,Open,Online Banking
6369,SR-00006369,1277,2629,5,175,2024-09-21,Fraud Support,Medium,48,19.0,False,Escalated,Phone
6370,SR-00006370,1500,3069,5,196,2023-08-27,Mortgage Inquiry,Low,72,36.2,False,Resolved,Phone
6371,SR-00006371,2406,4909,2,57,2023-09-04,Account Maintenance,Low,72,23.6,False,Resolved,Mobile App
6372,SR-00006372,1060,2176,2,90,2023-05-31,Dispute,High,24,29.3,True,Open,Email
6373,SR-00006373,918,1882,2,83,2025-10-26,Dispute,Medium,48,100.6,True,Resolved,Phone
6374,SR-00006374,4830,9914,5,182,2023-08-05,Digital Banking Support,Low,72,74.5,True,Resolved,Online Banking
6375,SR-00006375,5935,12201,2,84,2023-11-11,Investment Inquiry,Medium,48,22.2,False,Resolved,Branch
6376,SR-00006376,1520,3104,4,132,2024-09-02,Account Maintenance,Low,72,60.9,False,Resolved,Phone
6377,SR-00006377,3510,7168,3,115,2024-07-24,Card Replacement,High,24,29.1,True,Resolved,Phone
6378,SR-00006378,4522,9262,1,38,2025-09-27,Card Replacement,Low,72,47.6,False,Resolved,Email
6379,SR-00006379,4170,8538,5,181,2025-06-10,Digital Banking Support,High,24,13.5,False,Resolved,Branch
6380,SR-00006380,2088,4265,2,85,2024-04-26,Account Maintenance,Urgent,8,8.0,True,Resolved,Mobile App
6381,SR-00006381,3729,7615,1,5,2025-12-08,Mortgage Inquiry,High,24,34.1,True,Resolved,Online Banking
6382,SR-00006382,3319,6776,1,33,2025-04-04,Digital Banking Support,High,24,13.9,False,Resolved,Branch
6383,SR-00006383,2054,4200,2,90,2025-09-20,Account Maintenance,Medium,48,20.1,False,Resolved,Mobile App
6384,SR-00006384,932,1910,1,11,2023-10-28,Complaint,Medium,48,34.6,False,Resolved,Branch
6385,SR-00006385,6938,14241,3,115,2025-09-23,Card Replacement,Medium,48,28.7,False,Resolved,Online Banking
6386,SR-00006386,4924,10101,1,14,2025-06-05,Account Maintenance,High,24,14.2,False,Resolved,Branch
6387,SR-00006387,4058,8298,3,93,2025-12-02,Dispute,Medium,48,50.4,True,Escalated,Branch
6388,SR-00006388,3146,6425,5,173,2023-04-20,Card Replacement,Low,72,34.8,False,Resolved,Email
6389,SR-00006389,3397,6932,5,187,2024-09-02,Digital Banking Support,High,24,16.9,False,Resolved,Mobile App
6390,SR-00006390,5374,11035,2,82,2024-07-01,Digital Banking Support,High,24,51.2,True,Resolved,Email
6391,SR-00006391,6381,13107,4,170,2024-09-21,Dispute,Medium,48,27.3,False,Resolved,Mobile App
6392,SR-00006392,2186,4467,5,178,2025-04-03,Card Replacement,Low,72,49.5,False,Resolved,Mobile App
6393,SR-00006393,6098,12538,3,119,2025-12-31,Account Maintenance,High,24,25.1,True,Resolved,Branch
6394,SR-00006394,1679,3429,3,123,2025-05-08,Mortgage Inquiry,Low,72,71.1,False,Resolved,Branch
6395,SR-00006395,6478,13307,5,173,2025-04-12,Account Maintenance,Medium,48,38.3,False,Escalated,Phone
6396,SR-00006396,2657,5408,3,106,2024-10-12,Digital Banking Support,Medium,48,52.8,True,Resolved,Phone
6397,SR-00006397,5310,10901,2,56,2025-08-30,Account Maintenance,Medium,48,34.6,False,Resolved,Mobile App
6398,SR-00006398,4103,8395,1,28,2024-11-22,Dispute,Medium,48,19.1,False,Escalated,Mobile App
6399,SR-00006399,5638,11559,4,158,2025-12-30,Card Replacement,Low,72,57.5,False,Resolved,Online Banking
6400,SR-00006400,1473,3014,1,17,2023-04-18,Account Maintenance,Medium,48,40.8,False,Escalated,Phone
6401,SR-00006401,4903,10052,4,134,2025-07-08,Dispute,Low,72,52.0,False,Resolved,Phone
6402,SR-00006402,6659,13683,1,13,2024-12-30,Investment Inquiry,High,24,30.3,True,Resolved,Phone
6403,SR-00006403,6458,13260,2,46,2023-01-31,Digital Banking Support,Urgent,8,4.7,False,Resolved,Mobile App
6404,SR-00006404,5035,10326,5,189,2023-06-08,Fraud Support,Medium,48,21.9,False,Resolved,Phone
6405,SR-00006405,2062,4220,2,79,2024-02-05,Dispute,Low,72,90.1,True,Open,Online Banking
6406,SR-00006406,6118,12581,3,107,2025-02-02,Complaint,Urgent,8,3.0,False,Resolved,Phone
6407,SR-00006407,1378,2845,6,214,2024-09-16,Dispute,Medium,48,7.2,False,Resolved,Phone
6408,SR-00006408,5848,12008,6,217,2025-05-27,Investment Inquiry,Medium,48,47.2,False,Resolved,Mobile App
6409,SR-00006409,2252,4604,3,109,2025-09-26,Complaint,Low,72,44.4,False,Closed Without Resolution,Branch
6410,SR-00006410,781,1612,5,178,2023-08-21,Fraud Support,Low,72,30.9,False,Resolved,Online Banking
6411,SR-00006411,1702,3477,3,121,2025-09-12,Dispute,Medium,48,61.5,True,Resolved,Mobile App
6412,SR-00006412,4058,8298,3,93,2024-11-18,Fraud Support,Low,72,59.5,False,Escalated,Phone
6413,SR-00006413,3209,6569,4,147,2025-06-01,Fraud Support,Low,72,52.5,False,Resolved,Online Banking
6414,SR-00006414,5008,10276,5,198,2024-11-02,Account Maintenance,Medium,48,115.4,True,Resolved,Email
6415,SR-00006415,5907,12141,4,169,2024-01-31,Account Maintenance,Medium,48,77.1,True,Resolved,Online Banking
6416,SR-00006416,6441,13229,6,212,2025-08-01,Card Replacement,Medium,48,74.9,True,Resolved,Phone
6417,SR-00006417,38,87,3,115,2024-01-05,Fraud Support,Low,72,71.9,False,Resolved,Mobile App
6418,SR-00006418,496,1020,4,155,2024-02-11,Investment Inquiry,Low,72,39.2,False,Resolved,Phone
6419,SR-00006419,1610,3292,2,71,2023-02-26,Dispute,High,24,37.7,True,Escalated,Mobile App
6420,SR-00006420,2279,4659,2,55,2024-04-17,Dispute,Medium,48,31.7,False,Resolved,Branch
6421,SR-00006421,1795,3667,1,8,2024-06-13,Mortgage Inquiry,Medium,48,33.0,False,Resolved,Phone
6422,SR-00006422,396,824,3,91,2025-03-27,Card Replacement,Medium,48,52.5,True,Resolved,Branch
6423,SR-00006423,6860,14075,1,3,2025-03-25,Investment Inquiry,Medium,48,26.7,False,Open,Mobile App
6424,SR-00006424,6784,13918,2,59,2023-08-13,Dispute,High,24,36.0,True,Resolved,Phone
6425,SR-00006425,5039,10333,2,54,2024-07-10,Digital Banking Support,High,24,19.2,False,Resolved,Phone
6426,SR-00006426,2688,5477,6,218,2025-02-14,Fraud Support,Urgent,8,9.7,True,Resolved,Mobile App
6427,SR-00006427,4418,9039,5,177,2025-04-23,Mortgage Inquiry,Low,72,112.0,True,Resolved,Online Banking
6428,SR-00006428,5688,11659,3,112,2023-09-23,Fraud Support,Medium,48,30.4,False,Resolved,Phone
6429,SR-00006429,2208,4509,5,205,2024-05-09,Account Maintenance,Low,72,55.7,False,Resolved,Phone
6430,SR-00006430,221,458,2,63,2025-06-20,Investment Inquiry,Low,72,29.6,False,Open,Branch
6431,SR-00006431,2025,4146,3,110,2024-05-04,Dispute,Medium,48,60.4,True,Open,Online Banking
6432,SR-00006432,4025,8234,5,192,2023-01-26,Digital Banking Support,Low,72,155.3,True,Closed Without Resolution,Branch
6433,SR-00006433,5705,11693,1,2,2023-02-11,Card Replacement,High,24,118.8,True,Resolved,Phone
6434,SR-00006434,2349,4793,3,110,2024-12-05,Account Maintenance,Medium,48,14.6,False,Resolved,Branch
6435,SR-00006435,4329,8850,4,136,2024-10-20,Fraud Support,Urgent,8,6.6,False,Resolved,Mobile App
6436,SR-00006436,59,130,1,2,2023-04-30,Fraud Support,Medium,48,52.5,True,Closed Without Resolution,Branch
6437,SR-00006437,2136,4361,4,163,2023-08-19,Mortgage Inquiry,Medium,48,186.8,True,Resolved,Mobile App
6438,SR-00006438,858,1763,1,27,2023-08-21,Investment Inquiry,Medium,48,114.5,True,Escalated,Online Banking
6439,SR-00006439,4937,10127,5,176,2024-09-30,Digital Banking Support,Medium,48,33.4,False,Resolved,Online Banking
6440,SR-00006440,5306,10895,2,47,2025-08-20,Digital Banking Support,High,24,4.5,False,Open,Mobile App
6441,SR-00006441,5184,10643,2,59,2025-01-04,Account Maintenance,High,24,32.5,True,Resolved,Online Banking
6442,SR-00006442,283,593,1,33,2025-10-04,Account Maintenance,Low,72,39.6,False,Escalated,Phone
6443,SR-00006443,5978,12297,2,66,2025-11-18,Mortgage Inquiry,Low,72,46.0,False,Resolved,Branch
6444,SR-00006444,2820,5748,3,110,2025-07-12,Mortgage Inquiry,Low,72,42.4,False,Resolved,Mobile App
6445,SR-00006445,5297,10875,5,205,2025-08-23,Digital Banking Support,High,24,25.1,True,Open,Online Banking
6446,SR-00006446,549,1122,1,42,2023-11-04,Complaint,Low,72,58.7,False,Resolved,Phone
6447,SR-00006447,981,2014,2,61,2024-07-19,Digital Banking Support,Medium,48,44.2,False,Resolved,Mobile App
6448,SR-00006448,4563,9348,2,82,2024-11-07,Investment Inquiry,Low,72,112.7,True,Resolved,Online Banking
6449,SR-00006449,3715,7582,6,210,2023-07-01,Digital Banking Support,Low,72,124.9,True,Open,Mobile App
6450,SR-00006450,4742,9718,6,226,2025-05-20,Complaint,Medium,48,15.0,False,Resolved,Branch
6451,SR-00006451,6132,12615,5,182,2024-10-30,Dispute,Medium,48,76.0,True,Open,Phone
6452,SR-00006452,995,2037,4,148,2025-06-11,Account Maintenance,Low,72,97.1,True,Resolved,Phone
6453,SR-00006453,6956,14273,3,91,2024-01-21,Account Maintenance,Low,72,55.6,False,Resolved,Online Banking
6454,SR-00006454,75,161,3,105,2024-05-21,Account Maintenance,Medium,48,21.5,False,Resolved,Mobile App
6455,SR-00006455,933,1912,2,88,2023-04-02,Account Maintenance,Low,72,179.2,True,Resolved,Email
6456,SR-00006456,6497,13345,2,53,2023-03-05,Digital Banking Support,Medium,48,30.8,False,Resolved,Branch
6457,SR-00006457,5570,11433,2,61,2023-07-14,Digital Banking Support,Low,72,43.5,False,Escalated,Email
6458,SR-00006458,3450,7045,2,71,2025-08-17,Digital Banking Support,Medium,48,24.5,False,Resolved,Mobile App
6459,SR-00006459,3805,7777,1,33,2025-07-30,Account Maintenance,Medium,48,97.3,True,Closed Without Resolution,Mobile App
6460,SR-00006460,1921,3936,3,107,2024-02-23,Card Replacement,Medium,48,53.1,True,Resolved,Branch
6461,SR-00006461,4409,9017,3,124,2025-06-17,Dispute,Urgent,8,2.1,False,Open,Branch
6462,SR-00006462,589,1215,5,177,2025-08-12,Digital Banking Support,Medium,48,10.3,False,Resolved,Online Banking
6463,SR-00006463,6581,13526,2,48,2024-04-21,Dispute,High,24,17.5,False,Open,Branch
6464,SR-00006464,353,742,4,140,2024-05-15,Complaint,Medium,48,30.5,False,Resolved,Phone
6465,SR-00006465,3835,7843,2,81,2024-04-15,Dispute,Medium,48,16.1,False,Escalated,Branch
6466,SR-00006466,1929,3952,5,174,2024-12-10,Investment Inquiry,Low,72,61.2,False,Resolved,Phone
6467,SR-00006467,885,1823,5,193,2023-11-05,Account Maintenance,Medium,48,27.4,False,Resolved,Mobile App
6468,SR-00006468,3099,6328,5,199,2025-11-08,Complaint,Low,72,213.5,True,Resolved,Online Banking
6469,SR-00006469,4270,8731,4,159,2023-06-17,Complaint,Low,72,31.9,False,Resolved,Phone
6470,SR-00006470,6003,12345,6,222,2025-02-26,Card Replacement,Low,72,15.5,False,Escalated,Mobile App
6471,SR-00006471,649,1338,6,218,2025-07-31,Account Maintenance,Medium,48,41.8,False,Resolved,Phone
6472,SR-00006472,390,812,1,28,2024-02-03,Account Maintenance,Medium,48,36.1,False,Resolved,Mobile App
6473,SR-00006473,3427,6998,3,100,2025-02-09,Account Maintenance,High,24,26.6,True,Resolved,Mobile App
6474,SR-00006474,4261,8715,2,48,2024-12-04,Complaint,Medium,48,118.0,True,Resolved,Online Banking
6475,SR-00006475,5908,12145,2,90,2023-06-19,Investment Inquiry,Medium,48,20.0,False,Resolved,Branch
6476,SR-00006476,2238,4573,5,188,2024-12-12,Mortgage Inquiry,Low,72,43.6,False,Resolved,Phone
6477,SR-00006477,1652,3374,4,166,2024-04-09,Investment Inquiry,Medium,48,21.8,False,Resolved,Online Banking
6478,SR-00006478,5228,10734,4,150,2024-07-21,Mortgage Inquiry,Low,72,125.2,True,Resolved,Mobile App
6479,SR-00006479,1675,3419,3,124,2023-05-21,Digital Banking Support,Medium,48,25.6,False,Escalated,Email
6480,SR-00006480,343,723,1,29,2025-03-24,Digital Banking Support,Low,72,80.3,True,Resolved,Branch
6481,SR-00006481,3717,7588,4,135,2025-07-27,Account Maintenance,Low,72,51.1,False,Escalated,Mobile App
6482,SR-00006482,193,403,6,225,2025-06-18,Digital Banking Support,High,24,30.0,True,Resolved,Online Banking
6483,SR-00006483,4824,9900,1,24,2024-01-27,Account Maintenance,Low,72,23.9,False,Escalated,Branch
6484,SR-00006484,6857,14065,1,14,2023-03-20,Account Maintenance,Medium,48,26.3,False,Resolved,Online Banking
6485,SR-00006485,4557,9334,2,79,2024-10-27,Account Maintenance,Medium,48,26.0,False,Resolved,Online Banking
6486,SR-00006486,1763,3601,2,79,2023-10-16,Digital Banking Support,Medium,48,22.2,False,Resolved,Mobile App
