loan_payment_id,loan_id,account_id,customer_id,institution_id,date_key,due_date,paid_date,amount_due,amount_paid,days_late,principal_component,interest_component,payment_status
21923,1275,10775,5249,3,20240731,2024-07-31,2024-07-31,153.0,153.0,0,40.23,112.77,Paid
21924,1275,10775,5249,3,20240831,2024-08-31,2024-08-31,153.0,153.0,0,40.41,112.59,Paid
21925,1275,10775,5249,3,20240930,2024-09-30,2024-09-30,153.0,153.0,0,40.6,112.4,Paid
21926,1275,10775,5249,3,20241031,2024-10-31,2024-10-31,153.0,153.0,0,40.78,112.22,Paid
21927,1275,10775,5249,3,20241130,2024-11-30,2024-11-30,153.0,153.0,0,40.97,112.03,Paid
21928,1275,10775,5249,3,20241231,2024-12-31,2024-12-31,153.0,153.0,0,41.15,111.84,Paid
21929,1275,10775,5249,3,20250131,2025-01-31,2025-01-31,153.0,153.0,0,41.34,111.66,Paid
21930,1275,10775,5249,3,20250228,2025-02-28,2025-02-28,153.0,153.0,0,41.53,111.47,Paid
21931,1275,10775,5249,3,20250331,2025-03-31,2025-03-31,153.0,153.0,0,41.72,111.28,Paid
21932,1275,10775,5249,3,20250430,2025-04-30,2025-04-30,153.0,153.0,0,41.91,111.09,Paid
21933,1275,10775,5249,3,20250531,2025-05-31,2025-05-31,153.0,153.0,0,42.1,110.9,Paid
21934,1275,10775,5249,3,20250630,2025-06-30,2025-06-30,153.0,153.0,0,42.29,110.71,Paid
21935,1275,10775,5249,3,20250731,2025-07-31,2025-07-31,153.0,153.0,0,42.48,110.51,Paid
21936,1275,10775,5249,3,20250831,2025-08-31,2025-08-31,153.0,153.0,0,42.68,110.32,Paid
21937,1275,10775,5249,3,20250930,2025-09-30,2025-09-30,153.0,153.0,0,42.87,110.13,Paid
21938,1275,10775,5249,3,20251031,2025-10-31,2025-10-31,153.0,153.0,0,43.07,109.93,Paid
21939,1275,10775,5249,3,20251130,2025-11-30,2025-12-31,153.0,153.0,31,43.26,109.73,Paid
21940,1275,10775,5249,3,20251231,2025-12-31,2025-12-31,153.0,153.0,0,43.46,109.54,Paid
21941,1276,10777,5250,2,20230131,2023-01-31,2023-01-31,2050.2,2050.2,0,1592.82,457.38,Paid
21942,1276,10777,5250,2,20230228,2023-02-28,2023-02-28,2050.2,2050.2,0,1604.03,446.17,Paid
21943,1276,10777,5250,2,20230331,2023-03-31,2023-03-31,2050.2,2050.2,0,1615.32,434.88,Paid
21944,1276,10777,5250,2,20230430,2023-04-30,2023-04-30,2050.2,2050.2,0,1626.68,423.52,Paid
21945,1276,10777,5250,2,20230531,2023-05-31,2023-05-31,2050.2,2050.2,0,1638.13,412.07,Paid
21946,1276,10777,5250,2,20230630,2023-06-30,2023-06-30,2050.2,2050.2,0,1649.66,400.55,Paid
21947,1276,10777,5250,2,20230731,2023-07-31,2023-07-31,2050.2,2050.2,0,1661.26,388.94,Paid
21948,1276,10777,5250,2,20230831,2023-08-31,2023-08-31,2050.2,2050.2,0,1672.95,377.25,Paid
21949,1276,10777,5250,2,20230930,2023-09-30,2023-09-30,2050.2,2050.2,0,1684.73,365.48,Paid
21950,1276,10777,5250,2,20231031,2023-10-31,2023-10-31,2050.2,2050.2,0,1696.58,353.62,Paid
21951,1276,10777,5250,2,20231130,2023-11-30,2023-11-30,2050.2,2050.2,0,1708.52,341.68,Paid
21952,1276,10777,5250,2,20231231,2023-12-31,2023-12-31,2050.2,2050.2,0,1720.54,329.66,Paid
21953,1276,10777,5250,2,20240131,2024-01-31,2024-01-31,2050.2,2050.2,0,1732.65,317.55,Paid
21954,1276,10777,5250,2,20240229,2024-02-29,2024-02-29,2050.2,2050.2,0,1744.84,305.36,Paid
21955,1276,10777,5250,2,20240331,2024-03-31,2024-03-31,2050.2,2050.2,0,1757.12,293.08,Paid
21956,1276,10777,5250,2,20240430,2024-04-30,2024-04-30,2050.2,2050.2,0,1769.48,280.72,Paid
21957,1276,10777,5250,2,20240531,2024-05-31,2024-05-31,2050.2,2050.2,0,1781.93,268.27,Paid
21958,1276,10777,5250,2,20240630,2024-06-30,2024-06-30,2050.2,2050.2,0,1794.47,255.73,Paid
21959,1276,10777,5250,2,20240731,2024-07-31,2024-07-31,2050.2,2050.2,0,1807.1,243.1,Paid
21960,1276,10777,5250,2,20240831,2024-08-31,2024-08-31,2050.2,2050.2,0,1819.81,230.39,Paid
21961,1276,10777,5250,2,20240930,2024-09-30,2024-09-30,2050.2,2050.2,0,1832.62,217.58,Paid
21962,1276,10777,5250,2,20241031,2024-10-31,2024-10-31,2050.2,2050.2,0,1845.52,204.69,Paid
21963,1276,10777,5250,2,20241130,2024-11-30,2024-11-30,2050.2,2050.2,0,1858.5,191.7,Paid
21964,1276,10777,5250,2,20241231,2024-12-31,2024-12-31,2050.2,2050.2,0,1871.58,178.62,Paid
21965,1277,10786,5254,2,20230131,2023-01-31,2023-01-31,3803.4,3803.4,0,2555.11,1248.29,Paid
21966,1277,10786,5254,2,20230228,2023-02-28,2023-02-28,3803.4,3803.4,0,2576.37,1227.03,Paid
21967,1277,10786,5254,2,20230331,2023-03-31,2023-03-31,3803.4,3803.4,0,2597.82,1205.59,Paid
21968,1277,10786,5254,2,20230430,2023-04-30,2023-04-30,3803.4,3803.4,0,2619.43,1183.97,Paid
21969,1277,10786,5254,2,20230531,2023-05-31,2023-05-31,3803.4,3803.4,0,2641.23,1162.17,Paid
21970,1277,10786,5254,2,20230630,2023-06-30,2023-06-30,3803.4,3803.4,0,2663.21,1140.19,Paid
21971,1277,10786,5254,2,20230731,2023-07-31,2023-07-31,3803.4,3803.4,0,2685.38,1118.03,Paid
21972,1277,10786,5254,2,20230831,2023-08-31,2023-08-31,3803.4,3803.4,0,2707.72,1095.68,Paid
21973,1277,10786,5254,2,20230930,2023-09-30,2023-09-30,3803.4,3803.4,0,2730.26,1073.15,Paid
21974,1277,10786,5254,2,20231031,2023-10-31,2023-10-31,3803.4,3803.4,0,2752.98,1050.42,Paid
21975,1277,10786,5254,2,20231130,2023-11-30,2023-11-30,3803.4,3803.4,0,2775.89,1027.51,Paid
21976,1277,10786,5254,2,20231231,2023-12-31,2023-12-31,3803.4,3803.4,0,2798.99,1004.41,Paid
21977,1277,10786,5254,2,20240131,2024-01-31,2024-01-31,3803.4,3803.4,0,2822.28,981.12,Paid
21978,1277,10786,5254,2,20240229,2024-02-29,2024-02-29,3803.4,3803.4,0,2845.77,957.63,Paid
21979,1277,10786,5254,2,20240331,2024-03-31,2024-03-31,3803.4,3803.4,0,2869.45,933.95,Paid
21980,1277,10786,5254,2,20240430,2024-04-30,2024-04-30,3803.4,3803.4,0,2893.33,910.07,Paid
21981,1277,10786,5254,2,20240531,2024-05-31,2024-07-01,3803.4,3803.4,31,2917.41,885.99,Paid
21982,1277,10786,5254,2,20240630,2024-06-30,2024-06-30,3803.4,3803.4,0,2941.69,861.72,Paid
21983,1277,10786,5254,2,20240731,2024-07-31,2024-07-31,3803.4,3803.4,0,2966.17,837.23,Paid
21984,1277,10786,5254,2,20240831,2024-08-31,2024-08-31,3803.4,3803.4,0,2990.85,812.55,Paid
21985,1277,10786,5254,2,20240930,2024-09-30,2024-09-30,3803.4,3803.4,0,3015.74,787.66,Paid
21986,1277,10786,5254,2,20241031,2024-10-31,2024-10-31,3803.4,3803.4,0,3040.84,762.56,Paid
21987,1277,10786,5254,2,20241130,2024-11-30,2024-12-15,3803.4,3803.4,15,3066.14,737.26,Paid
21988,1277,10786,5254,2,20241231,2024-12-31,2024-12-31,3803.4,3803.4,0,3091.66,711.74,Paid
21989,1278,10787,5255,1,20240430,2024-04-30,2024-04-30,4529.34,4529.34,0,1757.86,2771.48,Paid
21990,1278,10787,5255,1,20240531,2024-05-31,2024-05-31,4529.34,4529.34,0,1771.78,2757.56,Paid
21991,1278,10787,5255,1,20240630,2024-06-30,2024-06-30,4529.34,4529.34,0,1785.81,2743.53,Paid
21992,1278,10787,5255,1,20240731,2024-07-31,2024-07-31,4529.34,4529.34,0,1799.95,2729.39,Paid
21993,1278,10787,5255,1,20240831,2024-08-31,2024-08-31,4529.34,4529.34,0,1814.2,2715.13,Paid
21994,1278,10787,5255,1,20240930,2024-09-30,2024-09-30,4529.34,4529.34,0,1828.57,2700.77,Paid
21995,1278,10787,5255,1,20241031,2024-10-31,2024-10-31,4529.34,4529.34,0,1843.05,2686.29,Paid
21996,1278,10787,5255,1,20241130,2024-11-30,2024-11-30,4529.34,4529.34,0,1857.64,2671.69,Paid
21997,1278,10787,5255,1,20241231,2024-12-31,2024-12-31,4529.34,4529.34,0,1872.35,2656.98,Paid
21998,1278,10787,5255,1,20250131,2025-01-31,2025-01-31,4529.34,4529.34,0,1887.18,2642.16,Paid
21999,1278,10787,5255,1,20250228,2025-02-28,2025-02-28,4529.34,4529.34,0,1902.12,2627.21,Paid
22000,1278,10787,5255,1,20250331,2025-03-31,2025-03-31,4529.34,4529.34,0,1917.18,2612.15,Paid
22001,1278,10787,5255,1,20250430,2025-04-30,2025-04-30,4529.34,4529.34,0,1932.37,2596.97,Paid
22002,1278,10787,5255,1,20250531,2025-05-31,2025-05-31,4529.34,4529.34,0,1947.67,2581.67,Paid
22003,1278,10787,5255,1,20250630,2025-06-30,2025-06-30,4529.34,4529.34,0,1963.09,2566.25,Paid
22004,1278,10787,5255,1,20250731,2025-07-31,2025-07-31,4529.34,4529.34,0,1978.63,2550.7,Paid
22005,1278,10787,5255,1,20250831,2025-08-31,2025-08-31,4529.34,4529.34,0,1994.3,2535.03,Paid
22006,1278,10787,5255,1,20250930,2025-09-30,2025-09-30,4529.34,4529.34,0,2010.09,2519.24,Paid
22007,1278,10787,5255,1,20251031,2025-10-31,2025-10-31,4529.34,4529.34,0,2026.01,2503.33,Paid
22008,1278,10787,5255,1,20251130,2025-11-30,2025-11-30,4529.34,4529.34,0,2042.05,2487.28,Paid
22009,1278,10787,5255,1,20251231,2025-12-31,2025-12-31,4529.34,4529.34,0,2058.22,2471.11,Paid
22010,1279,10791,5257,4,20240131,2024-01-31,2024-01-31,7226.77,7226.77,0,4668.24,2558.53,Paid
22011,1279,10791,5257,4,20240229,2024-02-29,2024-02-29,7226.77,7226.77,0,4702.37,2524.41,Paid
22012,1279,10791,5257,4,20240331,2024-03-31,2024-06-01,7226.77,7226.77,62,4736.74,2490.03,Paid
22013,1279,10791,5257,4,20240430,2024-04-30,2024-04-30,7226.77,7226.77,0,4771.37,2455.41,Paid
22014,1279,10791,5257,4,20240531,2024-05-31,2024-05-31,7226.77,7226.77,0,4806.25,2420.53,Paid
22015,1279,10791,5257,4,20240630,2024-06-30,2024-06-30,7226.77,7226.77,0,4841.38,2385.39,Paid
22016,1279,10791,5257,4,20240731,2024-07-31,2024-07-31,7226.77,7226.77,0,4876.77,2350.0,Paid
22017,1279,10791,5257,4,20240831,2024-08-31,2024-08-31,7226.77,7226.77,0,4912.42,2314.35,Paid
22018,1279,10791,5257,4,20240930,2024-09-30,2024-09-30,7226.77,7226.77,0,4948.33,2278.44,Paid
22019,1279,10791,5257,4,20241031,2024-10-31,2024-10-31,7226.77,7226.77,0,4984.51,2242.27,Paid
22020,1279,10791,5257,4,20241130,2024-11-30,2024-11-30,7226.77,7226.77,0,5020.94,2205.83,Paid
22021,1279,10791,5257,4,20241231,2024-12-31,2024-12-31,7226.77,7226.77,0,5057.65,2169.13,Paid
22022,1279,10791,5257,4,20250131,2025-01-31,2025-01-31,7226.77,7226.77,0,5094.62,2132.16,Paid
22023,1279,10791,5257,4,20250228,2025-02-28,2025-02-28,7226.77,7226.77,0,5131.86,2094.91,Paid
22024,1279,10791,5257,4,20250331,2025-03-31,2025-03-31,7226.77,7226.77,0,5169.37,2057.4,Paid
22025,1279,10791,5257,4,20250430,2025-04-30,2025-04-30,7226.77,7226.77,0,5207.16,2019.61,Paid
22026,1279,10791,5257,4,20250531,2025-05-31,2025-05-31,7226.77,7226.77,0,5245.23,1981.55,Paid
22027,1279,10791,5257,4,20250630,2025-06-30,2025-06-30,7226.77,7226.77,0,5283.57,1943.2,Paid
22028,1279,10791,5257,4,20250731,2025-07-31,2025-07-31,7226.77,7226.77,0,5322.19,1904.58,Paid
22029,1279,10791,5257,4,20250831,2025-08-31,2025-08-31,7226.77,7226.77,0,5361.1,1865.67,Paid
22030,1279,10791,5257,4,20250930,2025-09-30,2025-12-01,7226.77,7226.77,62,5400.29,1826.48,Paid
22031,1279,10791,5257,4,20251031,2025-10-31,2026-02-03,7226.77,341.99,95,0.0,341.99,Missed
22032,1279,10791,5257,4,20251130,2025-11-30,2025-11-30,7226.77,7226.77,0,5439.77,1787.01,Paid
22033,1279,10791,5257,4,20251231,2025-12-31,2025-12-31,7226.77,7226.77,0,5479.53,1747.24,Paid
22034,1280,10813,5267,4,20250731,2025-07-31,2025-07-31,562.39,562.39,0,301.08,261.31,Paid
22035,1280,10813,5267,4,20250831,2025-08-31,2025-08-31,562.39,562.39,0,303.33,259.06,Paid
22036,1280,10813,5267,4,20250930,2025-09-30,2025-09-30,562.39,562.39,0,305.6,256.79,Paid
22037,1280,10813,5267,4,20251031,2025-10-31,2025-10-31,562.39,562.39,0,307.88,254.51,Paid
22038,1280,10813,5267,4,20251130,2025-11-30,2025-12-05,562.39,562.39,5,310.18,252.21,Paid
22039,1280,10813,5267,4,20251231,2025-12-31,2025-12-31,562.39,562.39,0,312.49,249.9,Paid
22040,1281,10824,5272,6,20240331,2024-03-31,2024-03-31,5600.6,5600.6,0,3025.89,2574.72,Paid
22041,1281,10824,5272,6,20240430,2024-04-30,2024-04-30,5600.6,5600.6,0,3048.15,2552.46,Paid
22042,1281,10824,5272,6,20240531,2024-05-31,2024-05-31,5600.6,5600.6,0,3070.57,2530.03,Paid
22043,1281,10824,5272,6,20240630,2024-06-30,2024-06-30,5600.6,5600.6,0,3093.16,2507.45,Paid
22044,1281,10824,5272,6,20240731,2024-07-31,2024-07-31,5600.6,5600.6,0,3115.91,2484.69,Paid
22045,1281,10824,5272,6,20240831,2024-08-31,2024-08-31,5600.6,5600.6,0,3138.83,2461.77,Paid
22046,1281,10824,5272,6,20240930,2024-09-30,2024-09-30,5600.6,5600.6,0,3161.92,2438.68,Paid
22047,1281,10824,5272,6,20241031,2024-10-31,2024-10-31,5600.6,5600.6,0,3185.18,2415.42,Paid
22048,1281,10824,5272,6,20241130,2024-11-30,2024-11-30,5600.6,5600.6,0,3208.61,2391.99,Paid
22049,1281,10824,5272,6,20241231,2024-12-31,2025-01-31,5600.6,5600.6,31,3232.22,2368.38,Paid
22050,1281,10824,5272,6,20250131,2025-01-31,2025-01-31,5600.6,5600.6,0,3256.0,2344.61,Paid
22051,1281,10824,5272,6,20250228,2025-02-28,2025-02-28,5600.6,5600.6,0,3279.95,2320.65,Paid
22052,1281,10824,5272,6,20250331,2025-03-31,2025-03-31,5600.6,5600.6,0,3304.08,2296.53,Paid
22053,1281,10824,5272,6,20250430,2025-04-30,2025-04-30,5600.6,5600.6,0,3328.38,2272.22,Paid
22054,1281,10824,5272,6,20250531,2025-05-31,2025-05-31,5600.6,5600.6,0,3352.87,2247.74,Paid
22055,1281,10824,5272,6,20250630,2025-06-30,2025-06-30,5600.6,5600.6,0,3377.53,2223.07,Paid
22056,1281,10824,5272,6,20250731,2025-07-31,2025-07-31,5600.6,5600.6,0,3402.38,2198.22,Paid
22057,1281,10824,5272,6,20250831,2025-08-31,2025-08-31,5600.6,5600.6,0,3427.41,2173.2,Paid
22058,1281,10824,5272,6,20250930,2025-09-30,2025-09-30,5600.6,5600.6,0,3452.62,2147.98,Paid
22059,1281,10824,5272,6,20251031,2025-10-31,2025-10-31,5600.6,5600.6,0,3478.02,2122.58,Paid
22060,1281,10824,5272,6,20251130,2025-11-30,2025-11-30,5600.6,5600.6,0,3503.6,2097.0,Paid
22061,1281,10824,5272,6,20251231,2025-12-31,2025-12-31,5600.6,5600.6,0,3529.38,2071.22,Paid
22062,1282,10831,5276,5,20240930,2024-09-30,2024-09-30,1651.58,1651.58,0,1104.69,546.9,Paid
22063,1282,10831,5276,5,20241031,2024-10-31,2024-10-31,1651.58,1651.58,0,1113.98,537.6,Paid
22064,1282,10831,5276,5,20241130,2024-11-30,2024-11-30,1651.58,1651.58,0,1123.35,528.23,Paid
22065,1282,10831,5276,5,20241231,2024-12-31,2024-12-31,1651.58,1651.58,0,1132.81,518.78,Paid
22066,1282,10831,5276,5,20250131,2025-01-31,2025-01-31,1651.58,1651.58,0,1142.34,509.24,Paid
22067,1282,10831,5276,5,20250228,2025-02-28,2025-02-28,1651.58,1651.58,0,1151.95,499.63,Paid
22068,1282,10831,5276,5,20250331,2025-03-31,2025-03-31,1651.58,1651.58,0,1161.64,489.94,Paid
22069,1282,10831,5276,5,20250430,2025-04-30,2025-04-30,1651.58,1651.58,0,1171.42,480.17,Paid
22070,1282,10831,5276,5,20250531,2025-05-31,2025-05-31,1651.58,1651.58,0,1181.27,470.31,Paid
22071,1282,10831,5276,5,20250630,2025-06-30,2025-06-30,1651.58,1651.58,0,1191.21,460.37,Paid
22072,1282,10831,5276,5,20250731,2025-07-31,2025-07-31,1651.58,1651.58,0,1201.23,450.35,Paid
22073,1282,10831,5276,5,20250831,2025-08-31,2025-08-31,1651.58,1651.58,0,1211.34,440.24,Paid
22074,1282,10831,5276,5,20250930,2025-09-30,2025-09-30,1651.58,1651.58,0,1221.53,430.05,Paid
22075,1282,10831,5276,5,20251031,2025-10-31,2025-10-31,1651.58,1651.58,0,1231.81,419.77,Paid
22076,1282,10831,5276,5,20251130,2025-11-30,2025-11-30,1651.58,1651.58,0,1242.17,409.41,Paid
22077,1282,10831,5276,5,20251231,2025-12-31,2026-04-05,1651.58,362.04,95,0.0,362.04,Paid
22078,1283,10838,5279,2,20250131,2025-01-31,2025-02-15,103.08,103.08,15,19.44,83.63,Paid
22079,1283,10838,5279,2,20250228,2025-02-28,2025-05-01,103.08,103.08,62,19.55,83.53,Paid
22080,1283,10838,5279,2,20250331,2025-03-31,2025-03-31,103.08,103.08,0,19.66,83.42,Paid
22081,1283,10838,5279,2,20250430,2025-04-30,2025-04-30,103.08,103.08,0,19.77,83.31,Paid
22082,1283,10838,5279,2,20250531,2025-05-31,2025-05-31,103.08,103.08,0,19.88,83.2,Paid
22083,1283,10838,5279,2,20250630,2025-06-30,2025-06-30,103.08,103.08,0,19.99,83.09,Paid
22084,1283,10838,5279,2,20250731,2025-07-31,2025-10-01,103.08,103.08,62,20.1,82.98,Paid
22085,1283,10838,5279,2,20250831,2025-08-31,2025-08-31,103.08,103.08,0,20.21,82.86,Paid
22086,1283,10838,5279,2,20250930,2025-09-30,2025-09-30,103.08,103.08,0,20.33,82.75,Paid
22087,1283,10838,5279,2,20251031,2025-10-31,2025-10-31,103.08,103.08,0,20.44,82.64,Paid
22088,1283,10838,5279,2,20251130,2025-11-30,2025-12-31,103.08,103.08,31,20.55,82.52,Paid
22089,1283,10838,5279,2,20251231,2025-12-31,2026-01-31,103.08,103.08,31,20.67,82.41,Paid
22090,1284,10845,5283,2,20230131,2023-01-31,2023-01-31,957.59,957.59,0,219.7,737.89,Paid
22091,1284,10845,5283,2,20230228,2023-02-28,2023-03-05,957.59,957.59,5,220.78,736.81,Paid
22092,1284,10845,5283,2,20230331,2023-03-31,2023-03-31,957.59,957.59,0,221.86,735.73,Paid
22093,1284,10845,5283,2,20230430,2023-04-30,2023-04-30,957.59,957.59,0,222.96,734.63,Paid
22094,1284,10845,5283,2,20230531,2023-05-31,2023-05-31,957.59,957.59,0,224.05,733.54,Paid
22095,1284,10845,5283,2,20230630,2023-06-30,2023-06-30,957.59,957.59,0,225.15,732.44,Paid
22096,1284,10845,5283,2,20230731,2023-07-31,2023-07-31,957.59,957.59,0,226.26,731.33,Paid
22097,1284,10845,5283,2,20230831,2023-08-31,2023-08-31,957.59,957.59,0,227.38,730.22,Paid
22098,1284,10845,5283,2,20230930,2023-09-30,2023-09-30,957.59,957.59,0,228.49,729.1,Paid
22099,1284,10845,5283,2,20231031,2023-10-31,2023-10-31,957.59,957.59,0,229.62,727.97,Paid
22100,1284,10845,5283,2,20231130,2023-11-30,2023-11-30,957.59,957.59,0,230.75,726.84,Paid
22101,1284,10845,5283,2,20231231,2023-12-31,2023-12-31,957.59,957.59,0,231.88,725.71,Paid
22102,1284,10845,5283,2,20240131,2024-01-31,2024-01-31,957.59,957.59,0,233.02,724.57,Paid
22103,1284,10845,5283,2,20240229,2024-02-29,2024-02-29,957.59,957.59,0,234.17,723.42,Paid
22104,1284,10845,5283,2,20240331,2024-03-31,2024-03-31,957.59,957.59,0,235.32,722.27,Paid
22105,1284,10845,5283,2,20240430,2024-04-30,2024-07-01,957.59,957.59,62,236.48,721.11,Missed
22106,1284,10845,5283,2,20240531,2024-05-31,2024-05-31,957.59,957.59,0,237.64,719.95,Paid
22107,1284,10845,5283,2,20240630,2024-06-30,2024-06-30,957.59,957.59,0,238.81,718.78,Paid
22108,1284,10845,5283,2,20240731,2024-07-31,2024-07-31,957.59,957.59,0,239.99,717.6,Paid
22109,1284,10845,5283,2,20240831,2024-08-31,2024-08-31,957.59,957.59,0,241.17,716.42,Paid
22110,1284,10845,5283,2,20240930,2024-09-30,2024-09-30,957.59,957.59,0,242.35,715.24,Paid
22111,1284,10845,5283,2,20241031,2024-10-31,2024-10-31,957.59,957.59,0,243.55,714.05,Paid
22112,1284,10845,5283,2,20241130,2024-11-30,2024-11-30,957.59,957.59,0,244.74,712.85,Paid
22113,1284,10845,5283,2,20241231,2024-12-31,2024-12-31,957.59,957.59,0,245.95,711.64,Paid
22114,1285,10856,5288,2,20230131,2023-01-31,2023-01-31,198.28,198.28,0,73.2,125.08,Paid
22115,1285,10856,5288,2,20230228,2023-02-28,2023-02-28,198.28,198.28,0,73.81,124.47,Paid
22116,1285,10856,5288,2,20230331,2023-03-31,2023-03-31,198.28,198.28,0,74.42,123.85,Paid
22117,1285,10856,5288,2,20230430,2023-04-30,2023-04-30,198.28,198.28,0,75.05,123.23,Paid
22118,1285,10856,5288,2,20230531,2023-05-31,2023-05-31,198.28,198.28,0,75.67,122.61,Paid
22119,1285,10856,5288,2,20230630,2023-06-30,2023-06-30,198.28,198.28,0,76.3,121.98,Paid
22120,1285,10856,5288,2,20230731,2023-07-31,2023-07-31,198.28,198.28,0,76.94,121.34,Paid
22121,1285,10856,5288,2,20230831,2023-08-31,2023-08-31,198.28,198.28,0,77.58,120.7,Paid
22122,1285,10856,5288,2,20230930,2023-09-30,2023-09-30,198.28,198.28,0,78.23,120.05,Paid
22123,1285,10856,5288,2,20231031,2023-10-31,2023-10-31,198.28,198.28,0,78.88,119.4,Paid
22124,1285,10856,5288,2,20231130,2023-11-30,2023-11-30,198.28,198.28,0,79.54,118.74,Paid
22125,1285,10856,5288,2,20231231,2023-12-31,2023-12-31,198.28,198.28,0,80.2,118.08,Paid
22126,1285,10856,5288,2,20240131,2024-01-31,2024-01-31,198.28,198.28,0,80.87,117.41,Paid
22127,1285,10856,5288,2,20240229,2024-02-29,2024-02-29,198.28,198.28,0,81.54,116.74,Paid
22128,1285,10856,5288,2,20240331,2024-03-31,2024-03-31,198.28,198.28,0,82.22,116.06,Paid
22129,1285,10856,5288,2,20240430,2024-04-30,2024-04-30,198.28,198.28,0,82.91,115.37,Paid
22130,1285,10856,5288,2,20240531,2024-05-31,2024-05-31,198.28,198.28,0,83.6,114.68,Paid
22131,1285,10856,5288,2,20240630,2024-06-30,2024-06-30,198.28,198.28,0,84.3,113.98,Paid
22132,1285,10856,5288,2,20240731,2024-07-31,2024-07-31,198.28,198.28,0,85.0,113.28,Paid
22133,1285,10856,5288,2,20240831,2024-08-31,2024-08-31,198.28,198.28,0,85.71,112.57,Paid
22134,1285,10856,5288,2,20240930,2024-09-30,2024-09-30,198.28,198.28,0,86.42,111.86,Paid
22135,1285,10856,5288,2,20241031,2024-10-31,2024-10-31,198.28,198.28,0,87.14,111.14,Paid
22136,1285,10856,5288,2,20241130,2024-11-30,2024-11-30,198.28,198.28,0,87.87,110.41,Paid
22137,1285,10856,5288,2,20241231,2024-12-31,2024-12-31,198.28,198.28,0,88.6,109.68,Paid
22138,1286,10878,5298,3,20240630,2024-06-30,2024-06-30,486.09,486.09,0,357.4,128.7,Paid
22139,1286,10878,5298,3,20240731,2024-07-31,2024-07-31,486.09,486.09,0,360.46,125.63,Paid
22140,1286,10878,5298,3,20240831,2024-08-31,2024-08-31,486.09,486.09,0,363.56,122.54,Paid
22141,1286,10878,5298,3,20240930,2024-09-30,2024-09-30,486.09,486.09,0,366.67,119.42,Paid
22142,1286,10878,5298,3,20241031,2024-10-31,2024-10-31,486.09,486.09,0,369.82,116.27,Paid
22143,1286,10878,5298,3,20241130,2024-11-30,2024-11-30,486.09,486.09,0,372.99,113.1,Paid
22144,1286,10878,5298,3,20241231,2024-12-31,2024-12-31,486.09,486.09,0,376.19,109.9,Paid
22145,1286,10878,5298,3,20250131,2025-01-31,2025-01-31,486.09,486.09,0,379.42,106.67,Paid
22146,1286,10878,5298,3,20250228,2025-02-28,2025-02-28,486.09,486.09,0,382.68,103.42,Paid
22147,1286,10878,5298,3,20250331,2025-03-31,2025-03-31,486.09,486.09,0,385.96,100.13,Paid
22148,1286,10878,5298,3,20250430,2025-04-30,2025-04-30,486.09,486.09,0,389.27,96.82,Paid
22149,1286,10878,5298,3,20250531,2025-05-31,2025-05-31,486.09,486.09,0,392.61,93.48,Paid
22150,1286,10878,5298,3,20250630,2025-06-30,2025-06-30,486.09,486.09,0,395.98,90.11,Paid
22151,1286,10878,5298,3,20250731,2025-07-31,2025-07-31,486.09,486.09,0,399.38,86.72,Paid
22152,1286,10878,5298,3,20250831,2025-08-31,2025-08-31,486.09,486.09,0,402.8,83.29,Paid
22153,1286,10878,5298,3,20250930,2025-09-30,2025-12-01,486.09,486.09,62,406.26,79.83,Paid
22154,1286,10878,5298,3,20251031,2025-10-31,2025-10-31,486.09,486.09,0,409.75,76.35,Paid
22155,1286,10878,5298,3,20251130,2025-11-30,2025-11-30,486.09,486.09,0,413.26,72.83,Paid
22156,1286,10878,5298,3,20251231,2025-12-31,2026-04-05,486.09,340.6,95,271.32,69.29,Paid
22157,1287,10886,5302,4,20230131,2023-01-31,2023-01-31,399.52,399.52,0,216.48,183.04,Paid
22158,1287,10886,5302,4,20230228,2023-02-28,2023-02-28,399.52,399.52,0,218.06,181.45,Paid
22159,1287,10886,5302,4,20230331,2023-03-31,2023-03-31,399.52,399.52,0,219.66,179.86,Paid
22160,1287,10886,5302,4,20230430,2023-04-30,2023-04-30,399.52,399.52,0,221.27,178.25,Paid
22161,1287,10886,5302,4,20230531,2023-05-31,2023-05-31,399.52,399.52,0,222.89,176.63,Paid
22162,1287,10886,5302,4,20230630,2023-06-30,2023-06-30,399.52,399.52,0,224.52,175.0,Paid
22163,1287,10886,5302,4,20230731,2023-07-31,2023-07-31,399.52,399.52,0,226.16,173.35,Paid
22164,1287,10886,5302,4,20230831,2023-08-31,2023-08-31,399.52,399.52,0,227.82,171.7,Paid
22165,1287,10886,5302,4,20230930,2023-09-30,2023-09-30,399.52,399.52,0,229.49,170.03,Paid
22166,1287,10886,5302,4,20231031,2023-10-31,2023-10-31,399.52,399.52,0,231.17,168.35,Paid
22167,1287,10886,5302,4,20231130,2023-11-30,2023-11-30,399.52,399.52,0,232.86,166.66,Paid
22168,1287,10886,5302,4,20231231,2023-12-31,2023-12-31,399.52,399.52,0,234.56,164.95,Paid
